NL;FOL;LLM_FOL;BLEU;LE
Snow is cold, while lava is hot.;∀x∀y (Snow(x) → Cold(x)) ∧ (Lava(y) → Hot(y));∀x (snow(x) → cold(x)) ∧ ∀y (lava(y) → hot(y));0.85043551823732;1.0
A chair has a seat, a backrest, and supports one person, while a bench has a seat, no backrest, and supports multiple people.;∀x ∀y (Chair(x) ∧ Bench(y) → ((HasSeat(x) ∧ HasBackrest(x) ∧ SupportsOnePerson(x)) ∧ (HasSeat(y) ∧ ¬HasBackrest(y) ∧ SupportsMultiplePeople(y))));"∀x (Chair(x) → (∃y Seat(y, x) ∧ ∃z Backrest(z, x) ∧ PersonSupport(x, 1)))
∀w (Bench(w) → (∃y Seat(y, w) ∧ ¬∃z Backrest(z, w) ∧ PersonSupport(w, n)))";0.1643850478228373;0.0
A molecule contains atoms bonded together.;∀x (Molecule(x) → ∃y∃z (Atom(y) ∧ Atom(z) ∧ BondedTogether(y, z, x)));∀x (Molecule(x) → ∃y (Atom(y) ∧ Bonded(x, y)));0.4523161543253424;0.9375
A vehicle is considered an electric car if it is powered by an electric motor and primarily uses electricity as its energy source.;∀x (Vehicle(x) ∧ PoweredByElectricMotor(x) ∧ PrimarilyUsesElectricity(x) → ElectricCar(x));electric_car(X) :- powered_by(X, electric_motor), primarily_uses(X, electricity).;0.0;0.0
A region is classified as a desert when it experiences low precipitation, supports little vegetation, and has a dry, arid climate.;∀x (Region(x) ∧ ExperiencesLowPrecipitation(x) ∧ SupportsLittleVegetation(x) ∧ DryAridClimate(x) → Desert(x));low_precipitation(x) ∧ little_vegetation(x) ∧ dry_arid_climate(x) → desert(x);0.39167256526736216;0.96875
A painting is considered valuable if it is created by a renowned artist and is in excellent condition.;∀x (Painting(x) ∧ CreatedByRenownedArtist(x) ∧ ExcellentCondition(x) → Valuable(x));valuable(X) ∧ painting(X) ∧ created_by(X, Y) ∧ renowned_artist(Y) ∧ excellent_condition(X) → valuable_painting(X);0.0;0.953125
A river that flows into another body of water, such as a lake or an ocean, is called a tributary.;∀x ((River(x) ∧ FlowsIntoBodyOfWater(x)) → Tributary(x));∀x (river(x) ∧ flows_into(x, y) → body_of_water(y) ∧ tributary(x, y));0.3141808768186965;0.5625
A boat floats on water and has a hull, while an airplane flies in the air and has wings.;∀x∀y (Boat(x) ∧ Airplane(y) → (FloatsOnWater(x) ∧ HasHull(x) ∧ FliesInAir(y) ∧ HasWings(y)));∀x (Boat(x) → FloatsOnWater(x) ∧ HasHull(x)) ∧ ∀y (Airplane(y) → FliesInAir(y) ∧ HasWings(y));0.7104950276021226;0.375
A workout is intense if it increases heart rate or burns many calories.;∀x (Workout(x) ∧ (IncreasesHeartRate(x) ∨ BurnsManyCalories(x)) → Intense(x));∀x (Workout(x) → (HeartRateIncrease(x) ∨ CalorieBurn(x)) → Intense(x));0.6960917409740967;0.75
An athlete who follows a rigorous training regimen, consumes a well-balanced diet, and gets enough sleep can maximize their performance potential.;∀x (Athlete(x) ∧ RigorousTrainingRegimen(x) ∧ WellBalancedDiet(x) ∧ EnoughSleep(x) → MaximizesPerformancePotential(x));∀x (Athlete(x) ∧ RigorousTrainingRegimen(x) ∧ WellBalancedDiet(x) ∧ EnoughSleep(x) → MaximizedPerformancePotential(x));0.9025139799587886;1.0
Not all metals are magnetic, but some exhibit this property.;¬∀x (Metal(x) → Magnetic(x)) ∧ ∃y (Metal(y) ∧ Magnetic(y));∀x (Metal(x) → ¬Magnetic(x)) ∧ ∃y (Metal(y) ∧ Magnetic(y));0.9107569722734535;0.875
If a car is electric, then it is powered by a battery.;∀x (Car(x) ∧ Electric(x) → PoweredByBattery(x));electric(X) ∧ car(X) → poweredByBattery(X);0.20459641298038242;1.0
A tree provides shade in summer and loses leaves in autumn.;∀x ∀y ∀z (Tree(x) ∧ Summer(y) ∧ Autumn(z) → (ProvidesShade(x, y) ∧ LosesLeaves(x, z)));∀x (Tree(x) → (ShadeInSummer(x) ∧ LoseLeavesInAutumn(x)));0.1738562366772714;0.71875
A smartphone has a camera and can access the internet, while a feature phone has limited internet capabilities.;∀x (Smartphone(x) ∧ Camera(x) ∧ InternetAccess(x)) ∧ ∀y (FeaturePhone(y) ∧ LimitedInternet(y));" smartphone(X) ∧ camera(X) ∧ internet_access(X) → smartphone_type(X, smartphone)
 feature_phone(Y) ∧ limited_internet(Y) → smartphone_type(Y, feature_phone)";0.1095143210904862;0.0
An entity is identified as a computer if it is an electronic device, capable of performing calculations and processing data, and may include components such as a central processing unit, memory, and storage.;∀x (Entity(x) ∧ ElectronicDevice(x) ∧ PerformsCalculationsAndProcessesData(x) ∧ (IncludesCPU(x) ∨ IncludesMemory(x) ∨ IncludesStorage(x)) → Computer(x));∀x (x isComputer → (x isElectronicDevice ∧ x canPerformCalculations ∧ x canProcessData ∧ (x hasCentralProcessingUnit ∨ x hasMemory ∨ x hasStorage)));0.0;0.0
A flower that blooms at night typically has a strong fragrance, attracts nocturnal pollinators, and has light-colored petals.;∀x (Flower(x) ∧ BloomsAtNight(x) → StrongFragrance(x) ∧ AttractsNocturnalPollinators(x) ∧ LightColoredPetals(x));∀x (Flower(x) ∧ BloomsAtNight(x) → StrongFragrance(x) ∧ AttractsNocturnalPollinators(x) ∧ LightColoredPetals(x));1.0;1.0
A smartphone is easy to use when it has an intuitive interface and does not require frequent charging.;∀x (Smartphone(x) ∧ IntuitiveInterface(x) ∧ ¬FrequentChargingRequired(x) → EasyToUse(x));easy_to_use(X) ∧ intuitive_interface(X) ∧ not_frequent_charging(X) → smartphone(X);0.0;0.875
A vehicle is considered eco-friendly if it uses electricity, solar power, or hydrogen fuel cells as its primary energy source.;∀x (Vehicle(x) ∧ (Electricity(x) ∨ SolarPower(x) ∨ HydrogenFuelCells(x)) → EcoFriendly(x));EcoFriendly(X) :- PrimaryEnergySource(X, Electricity) ∨ PrimaryEnergySource(X, SolarPower) ∨ PrimaryEnergySource(X, HydrogenFuelCells).;0.0;0.0
A beverage is alcoholic if it contains ethanol and has an alcohol content greater than 0.5% by volume.;∀x (Beverage(x) ∧ Alcoholic(x) → (ContainsEthanol(x) ∧ AlcoholContentGreaterThan(x, 0.5)));beverage(x) ∧ contains(x, ethanol) ∧ alcohol_content(x, y) → y > 0.5% ∧ alcoholic(x);0.3531598970614652;0.0
A rectangle is a square if it has four equal sides.;∀x (Rectangle(x) ∧ FourEqualSides(x) → Square(x));rectangle(x) ∧ four_equal_sides(x) → square(x);0.5880627618336723;1.0
Some fruits are sweet.;∃x (Fruit(x) ∧ Sweet(x));∃x (Fruit(x) ∧ Sweet(x));1.0;1.0
A person is considered a painter if they create visual art, often on canvas, paper, or other surfaces, using paint, brushes, and various techniques to express ideas or emotions.;∀x (Person(x) ∧ CreatesVisualArt(x) ∧ OftenOnCanvasPaperOrOtherSurfaces(x) ∧ UsesPaintBrushesAndVariousTechniques(x) → Painter(x));Painter(x) ∧ CreateVisualArt(x) ∧ OnCanvas(x) ∨ OnPaper(x) ∨ OnOtherSurfaces(x) ∧ UsePaint(x) ∧ UseBrushes(x) ∧ UseTechniques(x) ∧ ExpressIdeas(x) ∧ ExpressEmotions(x);0.2160926784447505;0.0556640625
A person who provides care and support to individuals with disabilities is called a caregiver.;∀x (ProvidesCareAndSupportToIndividualsWithDisabilities(x) → Caregiver(x));∀x (CareProvider(x) ∧ Support(x, IndividualWithDisabilities) → Caregiver(x));0.412295470431275;0.875
A large, natural satellite that orbits a planet and is held in place by the planet's gravitational force is referred to as a moon.;∀x (LargeNaturalSatellite(x) ∧ OrbitsPlanet(x) ∧ HeldByGravitationalForce(x) → Moon(x));∀x (x isMoon → (x isLarge ∧ x isNaturalSatellite ∧ x orbitsPlanet ∧ x isHeldInPlaceByGravity));0.0;0.0
A person is considered a lawyer if they have a law degree and are authorized to practice law.;∀x (Person(x) ∧ LawDegree(x) ∧ AuthorizedToPracticeLaw(x) → Lawyer(x));lawyer(X) ∧ law_degree(X) ∧ authorized_to_practice_law(X) → person(X);0.0;1.0
A structure is a dam when it is a barrier, constructed across a river or stream, and serves multiple purposes, such as flood control, irrigation, and hydroelectric power generation.;∀x (Structure(x) ∧ Barrier(x) ∧ ConstructedAcrossRiverOrStream(x) ∧ ServesMultiplePurposes(x, floodControl, irrigation, hydroelectricPowerGeneration) → Dam(x));∀x (Structure(x) ∧ Barrier(x) ∧ AcrossRiverOrStream(x) → Dam(x));0.5193395532488527;0.96875
A cat catches mice, birds, or lizards, but not all three at the same time.;∀x (Cat(x) → ((CatchesMice(x) ∨ CatchesBirds(x) ∨ CatchesLizards(x)) ∧ ¬(CatchesMice(x) ∧ CatchesBirds(x) ∧ CatchesLizards(x))));"∀x (Cat(x) ∧ Mouse(x) → Catches(x))
∀x (Cat(x) ∧ Bird(x) → Catches(x))
∀x (Cat(x) ∧ Lizard(x) → Catches(x))
¬∃x (Cat(x) ∧ Mouse(x) ∧ Bird(x) ∧ Lizard(x))";0.25221409015697765;0.0
If a vehicle is a hybrid, it uses both gasoline and electricity as energy sources.;∀x (Vehicle(x) ∧ Hybrid(x) → (UsesGasoline(x) ∧ UsesElectricity(x)));hybrid(X) ∧ energy_source(X, gasoline) ∧ energy_source(X, electricity);0.0;0.3125
During photosynthesis, plants convert sunlight into chemical energy, which is then used for growth and reproduction.;∀x (Plant(x) ∧ Photosynthesis(x) → (SunlightToChemicalEnergy(x) ∧ UsedForGrowth(x) ∧ UsedForReproduction(x)));photosynthesis(X) ∧ sunlight(Y) ∧ convert(Z) ∧ chemical_energy(W) ∧ growth(V) ∧ reproduction(U) → plants(X) ∧ use(W) ∧ for(V, U);0.0;0.373046875
A liquid will freeze if its temperature falls below its freezing point.;∀x (Liquid(x) ∧ TemperatureFallsBelowFreezingPoint(x) → Freeze(x));freeze(X) :- liquid(X), temperature(X, T), freezing_point(X, FP), T < FP.;0.0;0.0
A person who practices yoga and meditation regularly is considered a mindful individual.;∀x ((Person(x) ∧ PracticesYoga(x) ∧ PracticesMeditation(x)) → MindfulIndividual(x));∀x (yoga(x) ∧ meditation(x) → mindful(x));0.27465710114095526;0.9375
A movie is a blockbuster if it has a high box office revenue and receives widespread acclaim.;∀x (Movie(x) ∧ HighBoxOffice(x) ∧ WidespreadAcclaim(x) → Blockbuster(x));blockbuster(X) :- high_box_office_revenue(X), widespread_acclaim(X).;0.0;0.0
If a person is a software developer, they must design, write, test, and maintain computer programs and applications to solve problems and perform tasks.;∀x (SoftwareDeveloper(x) → (DesignsWritesTestsAndMaintainsComputerProgramsAndApplications(x) ∧ ToSolveProblemsAndPerformTasks(x)));∀x (SoftwareDeveloper(x) → (Design(x) ∧ Write(x) ∧ Test(x) ∧ Maintain(x) ∧ SolveProblems(x) ∧ PerformTasks(x)));0.3395622480608462;0.8828125
A bird can fly if it has wings and is not flightless.;∀x (Bird(x) ∧ HasWings(x) ∧ ¬Flightless(x) → CanFly(x));∀x (Bird(x) ∧ Wings(x) ∧ ¬Flightless(x) → CanFly(x));0.8843865924896842;1.0
All stars emit light.;∀x (Star(x) → EmitsLight(x));∀x (Star(x) → EmitLight(x));0.7611606003349892;1.0
A person is considered a singer if they perform songs using their voice.;∀x (Person(x) ∧ PerformSongs(x) ∧ UsesVoice(x) → Singer(x));∀x (Person(x) ∧ Perform(x, Song, Voice) → Singer(x));0.5783703043667594;0.9375
A liquid is classified as a solvent when it is used to dissolve other substances, forming a solution.;∀x (Liquid(x) ∧ UsedToDissolveSubstances(x) ∧ FormsSolution(x) → Solvent(x));∀x (Liquid(x) ∧ UsedToDissolve(x, y) ∧ FormingSolution(x, y) → Solvent(x));0.5301167507367576;1.0
Rainy weather causes people to carry umbrellas.;∀x (RainyWeather(x) → CarriesUmbrella(x));RainyWeather(x) ∧ Person(y) → CarryUmbrella(y, x);0.2187405715612322;0.875
A tornado forms when warm, moist air meets cool, dry air, causing the formation of a rotating column of air extending from the base of a thunderstorm cloud to the ground.;∀x (Tornado(x) → (WarmMoistAirMeetsCoolDryAir(x) ∧ FormsRotatingColumnOfAir(x) ∧ ExtendsFromThunderstormCloudToGround(x)));∀x (Tornado(x) → WarmMoistAir(x) ∧ CoolDryAir(x) ∧ RotatingColumnOfAir(x) ∧ ThunderstormCloud(x) ∧ Ground(x));0.4306919529130621;0.484375
A novel belongs to the science fiction genre when it contains futuristic settings, advanced technology, or extraterrestrial life.;∀x (Novel(x) ∧ (FuturisticSettings(x) ∨ AdvancedTechnology(x) ∨ ExtraterrestrialLife(x)) → ScienceFiction(x));∀x (Novel(x) ∧ FuturisticSettings(x) ∨ AdvancedTechnology(x) ∨ ExtraterrestrialLife(x) → ScienceFictionGenre(x));0.7618748865121341;0.8125
A basketball is round, a football is elongated, and a hockey puck is flat.;∀x ∀y ∀z (Basketball(x) ∧ Football(y) ∧ HockeyPuck(z) → (Round(x) ∧ Elongated(y) ∧ Flat(z)));"∀x (Basketball(x) → Round(x))
∀x (Football(x) → Elongated(x))
∀x (HockeyPuck(x) → Flat(x))";0.23977672379105255;0.0
A smartphone with a high-quality camera and a sleek design is attractive, but not if it lacks privacy features.;∀x (Smartphone(x) ∧ ((HighQualityCamera(x) ∧ SleekDesign(x)) ∧ ¬LacksPrivacyFeatures(x) → Attractive(x)));attractive(X) ∧ highQualityCamera(X) ∧ sleekDesign(X) ∧ lacksPrivacyFeatures(X) → not attractive(X);0.1297569290354095;0.5
A fan circulates air, while an air conditioner cools air but doesn't primarily circulate it.;∀x∀y (Fan(x) ∧ AirConditioner(y) → (CirculatesAir(x) ∧ CoolsAir(y) ∧ ¬CirculatesAir(y)));circulates_air(X) ∧ cools_air(Y) → primary_function(X, circulate) ∧ primary_function(Y, cool);0.0;0.59375
A gardener cultivates flowers, shrubs, and trees in a garden.;∀x∀y∀z∀w (Gardener(x) ∧ (Flower(y) ∨ Shrub(z) ∨ Tree(w)) → CultivatesInGarden(x, y, z, w));∀x (Gardener(x) ∧ Cultivates(x, Flowers) ∧ Cultivates(x, Shrubs) ∧ Cultivates(x, Trees) ∧ InGarden(Flowers) ∧ InGarden(Shrubs) ∧ InGarden(Trees));0.17570205108652714;0.2265625
A beverage is alcoholic if it contains ethanol and has a percentage of alcohol content.;∀x (Beverage(x) ∧ ContainsEthanol(x) ∧ HasAlcoholPercentage(x) → Alcoholic(x));beverage(x) ∧ contains(x, ethanol) ∧ hasAlcoholContent(x, y) → alcoholic(x);0.42812895531865647;1.0
Lions hunt, koalas sleep, and hummingbirds hover.;∀x (Lion(x) → Hunt(x)) ∧ ∀y (Koala(y) → Sleep(y)) ∧ ∀z (Hummingbird(z) → Hover(z));∀x (Lion(x) → Hunt(x)) ∧ ∀x (Koala(x) → Sleep(x)) ∧ ∀x (Hummingbird(x) → Hover(x));0.5969818732916827;0.0
A student graduates with honors if they maintain a high GPA, complete a specific number of credit hours, and participate in extracurricular activities.;∀x (Student(x) ∧ HighGPA(x) ∧ CompletedCreditHours(x) ∧ ParticipatesInExtracurricularActivities(x) → GraduatesWithHonors(x));∀x (Student(x) ∧ GPA(x, high) ∧ CreditHours(x, n) ∧ ExtracurricularActivities(x) → GraduatesWithHonors(x));0.5296630543278436;1.0
A shape with four sides and all angles equal to 90 degrees is a rectangle.;∀x (Shape(x) ∧ HasFourSides(x) ∧ AllAnglesEqual(x, 90) → Rectangle(x));∀x (Shape(x) ∧ FourSides(x) ∧ AllAnglesEqual(x, 90) → Rectangle(x));0.8895260356363631;1.0
Rainy weather can cause slippery roads, while sunny weather can dry them.;∀x∀y (Weather(x) ∧ (Rainy(x) → SlipperyRoads(y)) ∧ (Sunny(x) → DryRoads(y)));"Rainy(Weather) ∧ Slippery(Roads) → Cause(RainyWeather, SlipperyRoads)
Sunny(Weather) ∧ Dry(Roads) → Cause(SunnyWeather, DryRoads)";0.0;0.0
A smartphone has a touchscreen display, internet access, and the ability to download apps.;∀x (Smartphone(x) → (TouchscreenDisplay(x) ∧ InternetAccess(x) ∧ CanDownloadApps(x)));∀x (Smartphone(x) → (TouchscreenDisplay(x) ∧ InternetAccess(x) ∧ DownloadApps(x)));0.8895260356363631;1.0
A healthy lifestyle involves regular physical activity, a balanced diet, and sufficient sleep.;∀x (HealthyLifestyle(x) → RegularPhysicalActivity(x) ∧ BalancedDiet(x) ∧ SufficientSleep(x));∀x (HealthyLifestyle(x) → RegularPhysicalActivity(x) ∧ BalancedDiet(x) ∧ SufficientSleep(x));1.0;1.0
A train is considered punctual if it consistently arrives and departs on schedule.;∀x (Train(x) ∧ ConsistentlyArrivesOnSchedule(x) ∧ ConsistentlyDepartsOnSchedule(x) → Punctual(x));∀x (Punctual(x) ↔ (ArrivesOnSchedule(x) ∧ DepartsOnSchedule(x)));0.3689731783345548;0.5625
A camera captures an image of an object by focusing light onto a sensor.;∀x ∀y ∀z (Camera(x) ∧ Object(y) ∧ Sensor(z) ∧ FocusesLight(x, z) → CapturesImageOf(x, y));∀x (Camera(x) → (∃y (Object(y) ∧ Light_focusing(x, y, z) ∧ Sensor(z) ∧ Image_capturing(x, y, z)));0.45446530551809605;0.0
A type of writing system that uses symbols to represent sounds or words, and can be written horizontally or vertically, is classified as a script.;∀x (WritingSystem(x) ∧ UsesSymbols(x) ∧ RepresentsSoundsOrWords(x) ∧ (WrittenHorizontally(x) ∨ WrittenVertically(x)) → Script(x));Script(X) :- WritingSystem(X, Symbols, SoundsOrWords, HorizontalOrVertical).;0.0;0.0
When a volcano erupts, it can cause destruction, emit smoke and ash, and change the surrounding environment.;∀x (Volcano(x) ∧ Erupts(x) → (CausesDestruction(x) ∨ EmitsSmoke(x) ∨ EmitsAsh(x) ∨ ChangesEnvironment(x)));volcanoEruption(X) → destruction(X), smokeEmission(X), ashEmission(X), environmentChange(X);0.0;0.0
A square is a rectangle with all sides having equal length.;∀x (Square(x) ↔ (Rectangle(x) ∧ AllSidesEqual(x)));∀x (Square(x) → Rectangle(x) ∧ ∀y (Side(x, y) → EqualLength(y, y)));0.359660430566628;0.6875
A painting is valuable if it is made by a famous artist.;∀x∀y (Painting(x) ∧ FamousArtist(y) ∧ MadeBy(x, y) → Valuable(x));valuable(x) ∧ painting(x) → famous_artist(y) ∧ made_by(y, x);0.3376160562988736;0.5
"A mountain with an elevation above 8,000 meters and permanent snow is considered part of the ""eight-thousander"" group.";∀x (Mountain(x) ∧ ElevationAbove8000Meters(x) ∧ PermanentSnow(x) → EightThousander(x));∀x (Mountain(x) ∧ Elevation(x) > 8000m ∧ PermanentSnow(x) → EightThousander(x));0.7315339097995036;0.0
